Course,Respondents (%),Employed (%),Employed and Pursuing Further Studies (%),Pursuing Further Studies (Full time) (%),Resigned from Work (%),    Unemployed – Can’t Find Work (%),    Unemployed – By Choice/On Vacation (%),Voluntary Religious or Military Service (%),Total (%),,Employed (#),Employed and Pursuing Further Studies (#),Pursuing Further Studies (Full time) (#),Resigned from Work (#),    Unemployed – Can’t Find Work (#),    Unemployed – By Choice/On Vacation (#),Voluntary Religious or Military Service (#),,Respondents (%),0 (%),1 (%),2 (%),3 (%),4 (%),5 (%),6 (%),7 (%),8 (%),9 (%),10 (%),11 (%),12 (%),13 (%),14 (%),15 (%),16 (%),17 (%),18 (%),19 (%),20 (%),21 (%),22 (%),23 (%),24 (%),Total  (%),,0 (#),1 (#),2 (#),3 (#),4 (#),5 (#),6 (#),7 (#),8 (#),9 (#),10 (#),11 (#),12 (#),13 (#),14 (#),15 (#),16 (#),17 (#),18 (#),19 (#),20 (#),21 (#),22 (#),23 (#),24 (#),,Respondents (%),Academe/Universities (%),Accounting/ Auditing (%),Advertising and PR (%),"Agriculture and forestry, fishing (%)",Airlines (%),"Arts (Photography, Theater, etc) (%)",Automotives / Cars (%),Banking / Investment (%),BPO (%),Building and Construction Trade (%),Call Center (%),Church / Ministry (%),Computer and I.T. (%),Consultancy (except Marketing Consultancy) (%),Corporate Foundation (%),Development (%),E-commerce (%),Energy/ Oil / Petrochemicals (%),Events Management (%),Family Business (%),Fashion/Clothing/RTW (%),Finance (%),"Food, semi-luxury food, and beverage industry (%)",Gaming and Casino (%),Government/ Gen. Public Administration (%),Hotel/Restaurant (%),Housing (%),"HR (Executive Search, HR Consultancy) (%)",Insurance (%),International Organizations (%),Law/Legal (%),Mall Management (%),Manufacturing - Beauty and Cosmetics (%),Manufacturing - Consumer Goods (%),Manufacturing - Pharmaceuticals (%),Maritime (%),Marketing Consultancy (%),Media - Film/TV (%),Media - Online (%),Media - Print / Publishing (%),Media - Radio (%),Medicine/Health System (%),NGO (%),Own Business (Entrepreneurship) (%),Plastics/rubber/asbestos manufacturing (%),"Precision mechanics, optics, toy industry and jewellry (%)",Product Development (%),Professional - Entertainment/Music/Showbiz (%),Professional - Sports / Sports and Recreation (%),Real Estate (%),Research (%),Shipping / Logistics (%),Supply Chain (%),Telecommunications (%),Trade (wholesale trade and retail trade) (%),"Trade and commercial associations, parties (%)",Transport (%),Travel (%),Utilities (%),Others (%),Total (%),,Academe/Universities (#),Accounting/ Auditing (#),Advertising and PR (#),"Agriculture and forestry, fishing (#)",Airlines (#),"Arts (Photography, Theater, etc) (#)",Automotives / Cars (#),Banking / Investment (#),BPO (#),Building and Construction Trade (#),Call Center (#),Church / Ministry (#),Computer and I.T. (#),Consultancy (except Marketing Consultancy) (#),Corporate Foundation (#),Development (#),E-commerce (#),Energy/ Oil / Petrochemicals (#),Events Management (#),Family Business (#),Fashion/Clothing/RTW (#),Finance (#),"Food, semi-luxury food, and beverage industry (#)",Gaming and Casino (#),Government/ Gen. Public Administration (#),Hotel/Restaurant (#),Housing (#),"HR (Executive Search, HR Consultancy) (#)",Insurance (#),International Organizations (#),Law/Legal (#),Mall Management (#),Manufacturing - Beauty and Cosmetics (#),Manufacturing - Consumer Goods (#),Manufacturing - Pharmaceuticals (#),Maritime (#),Marketing Consultancy (#),Media - Film/TV (#),Media - Online (#),Media - Print / Publishing (#),Media - Radio (#),Medicine/Health System (#),NGO (#),Own Business (Entrepreneurship) (#),Plastics/rubber/asbestos manufacturing (#),"Precision mechanics, optics, toy industry and jewellry (#)",Product Development (#),Professional - Entertainment/Music/Showbiz (#),Professional - Sports / Sports and Recreation (#),Real Estate (#),Research (#),Shipping / Logistics (#),Supply Chain (#),Telecommunications (#),Trade (wholesale trade and retail trade) (#),"Trade and commercial associations, parties (#)",Transport (#),Travel (#),Utilities (#),Others (#),,Respondents (%),MNC (%),Big Local Corp. (%),Small/Medium Local Corp. (%),Total (%),,MNC (#),Big Local Corp. (#),Small/Medium Local Corp. (#),,Respondents (%),Academe: Non-Teaching (%),Academe: Teaching (%),Administrative (%),Advertising and/or Production (%),Analytics (%),"Creatives/ graphic design, communication and PR (%)",Corporate Development (%),Compliance (%),Engineering (%),Finance/Accounting (%),Gaming (%),General Management (%),Graphic Design and/or Creatives (%),Healthcare (%),HR (%),Internal Audit (%),"IT (including Project Management, Programming, etc.) (%)",Legal (%),Market Research (%),Marketing and sales/ accounts (%),Merchandising (%),Operations (%),Precision Agriculture (%),Professional Athelete (%),Purchasing / Merchandising / Buying / Procurement (%),Research and Development (%),Supply Chain/Operations (%),Other (%),Total (%),,Academe: Non-Teaching (#),Academe: Teaching (#),Administrative (#),Advertising and/or Production (#),Analytics (#),"Creatives/ graphic design, communication and PR (#)",Corporate Development (#),Compliance (#),Engineering (#),Finance/Accounting (#),Gaming (#),General Management (#),Graphic Design and/or Creatives (#),Healthcare (#),HR (#),Internal Audit (#),"IT (including Project Management, Programming, etc.) (#)",Legal (#),Market Research (#),Marketing and sales/ accounts (#),Merchandising (#),Operations (#),Precision Agriculture (#),Professional Athelete (#),Purchasing / Merchandising / Buying / Procurement (#),Research and Development (#),Supply Chain/Operations (#),Other (#),,Respondents (%),"P0-P5,000 (%)","P5,001-P10,000 (%)","P10,000-P20,000 (%)","P20,001-P30,000 (%)","P30,001-P50,000 (%)","P50,001-P100,000 (%)","Above P100,000 (%)",Total (%),,"P0-P5,000 (#)","P5,001-P10,000 (#)","P10,000-P20,000 (#)","P20,001-P30,000 (#)","P30,001-P50,000 (#)","P50,001-P100,000 (#)","Above P100,000 (#)",,Respondents (%),AB / BS / Associate Degree / Diploma / Bachelors (%),Aviation (%),CFA / Treasury Certificate (%),Dentistry (%),JD / LLB / JD - MBA (%),Language/Foreign Language Studies (%),MA / MFA / MS / M Applied Math (%),MBA (%),MD / MD-MBA / MD-MPH (%),Ph.D.  (%),Others (%),Total (%),,AB / BS / Associate Degree / Diploma / Bachelors (#),Aviation (#),CFA / Treasury Certificate (#),Dentistry (#),JD / LLB / JD - MBA (#),Language/Foreign Language Studies (#),MA / MFA / MS / M Applied Math (#),MBA (#),MD / MD-MBA / MD-MPH (#),Ph.D.  (#),Others (#)
BS Environmental Science,7,0.71,0.00,0.29,0.00,0.00,0.00,0.00,1.00,,5,0,2,0,0,0,0,,6.00,0.17,0.50,0.00,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,5,0.00,0.40,0.60,1.00,,0,3,4,,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.00,1.00,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,,5,0.00,0.00,0.80,0.20,0.00,0.00,0.00,1.00,,0,0,6,1,0,0,0,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,1.00,,0,0,0,0,0,0,4,0,4,0,0
BS Health Sciences,43,0.14,0.05,0.79,0.00,0.02,0.00,0.00,1.00,,6,2,34,0,1,0,0,,5.00,0.60,0.20,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,26,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0.17,0.33,0.50,1.00,,7,14,22,,4,0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,1.00,,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,,4,0.00,0.00,0.50,0.25,0.25,0.00,0.00,1.00,,0,0,22,11,11,0,0,,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,43,0,0
BS Life Sciences,16,0.19,0.00,0.81,0.00,0.00,0.00,0.00,1.00,,3,0,13,0,0,0,0,,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0.00,1.00,0.00,1.00,,0,16,0,,3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,16,0,0,0,0,,13,0.08,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.69,0.00,0.00,1.00,,1,0,0,0,0,0,4,0,11,0,0
BS Mathematics,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,2,0,0,0,0,0,0,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
BS Management Information Systems,39,0.87,0.03,0.05,0.00,0.03,0.00,0.03,1.00,,34,1,2,0,1,0,1,,21,0.10,0.33,0.10,0.14,0.05,0.10,0.14,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,4,13,4,6,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,1,0,0,0,0,0,0,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,0.75,0.11,0.14,1.00,,29,4,6,,28,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.00,,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,1,0,,28,0.00,0.00,0.21,0.57,0.14,0.07,0.00,1.00,,0,0,8,22,6,3,0,,3,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,1.00,,26,0,0,0,0,0,13,0,0,0,0
BS Physics with Materials and Science Engineering,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,1,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,1.00,0.00,1.00,,0,1,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,,0,0,0,0,1,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
"BSM Applied Mathematics, Major in Mathematical Finance",61,0.87,0.05,0.05,0.00,0.03,0.00,0.00,1.00,,53,3,3,0,2,0,0,,34,0.06,0.24,0.26,0.21,0.03,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,4,14,16,13,2,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,38,0.03,0.00,0.03,0.03,0.00,0.00,0.03,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.03,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.29,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,1.00,,2,0,2,2,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0,0,2,0,18,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,,38,0.32,0.39,0.29,1.00,,19,24,18,,38,0.00,0.03,0.00,0.00,0.05,0.42,0.00,0.00,0.00,0.16,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.00,,0,2,0,0,3,26,0,0,0,10,0,2,0,0,2,0,0,0,0,16,0,0,0,0,0,0,2,0,,38,0.00,0.00,0.50,0.37,0.11,0.00,0.03,1.00,,0,0,31,22,6,0,2,,3,0.00,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,20,0,41,0,0,0,0
BS-MS Chemistry,3,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,3,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,3,0,0,0,0
AB Chinese Studies,3,0.67,0.00,0.33,0.00,0.00,0.00,0.00,1.00,,2,0,1,0,0,0,0,,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,0,0,0,0,0,0,0,0,0,0
AB Chinese Studies - Business Track,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,1,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
AB Development Studies,8,0.63,0.00,0.25,0.00,0.00,0.00,0.13,1.00,,5,0,2,0,0,0,1,,2,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,0.50,0.50,1.00,,0,4,4,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,,2,0.00,0.00,0.50,0.50,0.00,0.00,0.00,1.00,,0,0,4,4,0,0,0,,2,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,4,0,4,0,0,0,0
